Trial,Agent,Matched_Partner,Stability,Efficiency
26,Parent_D,Nursery_D,True,False
26,Parent_E,Nursery_A,True,False
27,Parent_A,Nursery_E,True,False
27,Parent_B,Nursery_B,True,False
27,Parent_C,Nursery_C,True,False
27,Parent_D,Nursery_D,True,False
27,Parent_E,Nursery_A,True,False
28,Parent_A,Nursery_E,False,False
28,Parent_B,Nursery_C,False,False
28,Parent_C,Nursery_B,False,False
28,Parent_D,Nursery_D,False,False
28,Parent_E,Nursery_A,False,False
29,Parent_A,Nursery_E,False,False
29,Parent_B,Nursery_C,False,False
29,Parent_C,Nursery_B,False,False
29,Parent_D,Nursery_D,False,False
29,Parent_E,Nursery_A,False,False
30,Parent_A,Nursery_A,False,False
30,Parent_B,Nursery_B,False,False
30,Parent_C,Nursery_D,False,False
30,Parent_D,Nursery_C,False,False
30,Parent_E,Nursery_E,False,False
31,Parent_A,Nursery_E,False,False
31,Parent_B,Nursery_C,False,False
31,Parent_C,Nursery_B,False,False
31,Parent_D,Nursery_A,False,False
31,Parent_E,Nursery_D,False,False
32,Parent_A,Nursery_E,False,False
32,Parent_B,Nursery_C,False,False
32,Parent_C,Nursery_B,False,False
32,Parent_D,Nursery_D,False,False
32,Parent_E,Nursery_A,False,False
33,Parent_A,Nursery_E,False,False
33,Parent_B,Nursery_C,False,False
33,Parent_C,Nursery_B,False,False
33,Parent_D,Nursery_D,False,False
33,Parent_E,Nursery_A,False,False
34,Parent_A,Nursery_E,False,False
34,Parent_B,Nursery_C,False,False
34,Parent_C,Nursery_B,False,False
34,Parent_D,Nursery_D,False,False
34,Parent_E,Nursery_A,False,False
35,Parent_A,Nursery_E,False,False
35,Parent_B,Nursery_C,False,False
35,Parent_C,Nursery_B,False,False
35,Parent_D,Nursery_A,False,False
35,Parent_E,Nursery_D,False,False
36,Parent_A,Nursery_E,False,False
36,Parent_B,Nursery_B,False,False
36,Parent_C,Nursery_D,False,False
36,Parent_D,Nursery_A,False,False
36,Parent_E,Nursery_C,False,False
37,Parent_A,Nursery_E,False,False
37,Parent_B,Nursery_C,False,False
37,Parent_C,Nursery_B,False,False
37,Parent_D,Nursery_D,False,False
37,Parent_E,Nursery_A,False,False
38,Parent_A,Nursery_E,False,False
38,Parent_B,Nursery_C,False,False
38,Parent_C,Nursery_B,False,False
38,Parent_D,Nursery_D,False,False
38,Parent_E,Nursery_A,False,False
39,Parent_A,Nursery_E,True,False
39,Parent_B,Nursery_B,True,False
39,Parent_C,Nursery_C,True,False
39,Parent_D,Nursery_D,True,False
39,Parent_E,Nursery_A,True,False
40,Parent_A,Nursery_E,False,False
40,Parent_B,Nursery_C,False,False
40,Parent_C,Nursery_B,False,False
40,Parent_D,Nursery_D,False,False
40,Parent_E,Nursery_A,False,False
41,Parent_A,Nursery_E,False,False
41,Parent_B,Nursery_C,False,False
41,Parent_C,Nursery_B,False,False
41,Parent_D,Nursery_D,False,False
41,Parent_E,Nursery_A,False,False
42,Parent_A,Nursery_E,False,False
42,Parent_B,Nursery_C,False,False
42,Parent_C,Nursery_B,False,False
42,Parent_D,Nursery_D,False,False
42,Parent_E,Nursery_A,False,False
43,Parent_A,Nursery_E,False,False
43,Parent_B,Nursery_C,False,False
43,Parent_C,Nursery_B,False,False
43,Parent_D,Nursery_D,False,False
43,Parent_E,Nursery_A,False,False
44,Parent_A,Nursery_E,False,False
44,Parent_B,Nursery_C,False,False
44,Parent_C,Nursery_B,False,False
44,Parent_D,Nursery_D,False,False
44,Parent_E,Nursery_A,False,False
45,Parent_A,Nursery_E,False,False
45,Parent_B,Nursery_B,False,False
45,Parent_C,Nursery_D,False,False
45,Parent_D,Nursery_A,False,False
45,Parent_E,Nursery_C,False,False
46,Parent_A,Nursery_E,False,False
46,Parent_B,Nursery_C,False,False
46,Parent_C,Nursery_B,False,False
46,Parent_D,Nursery_D,False,False
46,Parent_E,Nursery_A,False,False
47,Parent_A,Nursery_E,False,False
47,Parent_B,Nursery_C,False,False
47,Parent_C,Nursery_B,False,False
47,Parent_D,Nursery_D,False,False
47,Parent_E,Nursery_A,False,False
48,Parent_A,Nursery_E,True,False
48,Parent_B,Nursery_B,True,False
48,Parent_C,Nursery_C,True,False
48,Parent_D,Nursery_D,True,False
48,Parent_E,Nursery_A,True,False
49,Parent_A,Nursery_E,False,True
49,Parent_B,Nursery_A,False,True
49,Parent_C,Nursery_B,False,True
49,Parent_D,Nursery_C,False,True
49,Parent_E,Nursery_D,False,True
50,Parent_A,Nursery_E,True,False
50,Parent_B,Nursery_B,True,False
50,Parent_C,Nursery_C,True,False
50,Parent_D,Nursery_D,True,False
50,Parent_E,Nursery_A,True,False
51,Parent_A,Nursery_E,False,False
51,Parent_B,Nursery_C,False,False
51,Parent_C,Nursery_B,False,False
51,Parent_D,Nursery_A,False,False
51,Parent_E,Nursery_D,False,False
52,Parent_A,Nursery_E,False,False
52,Parent_B,Nursery_C,False,False
52,Parent_C,Nursery_B,False,False
52,Parent_D,Nursery_A,False,False
52,Parent_E,Nursery_D,False,False
53,Parent_A,Nursery_E,True,False
53,Parent_B,Nursery_B,True,False
53,Parent_C,Nursery_C,True,False
53,Parent_D,Nursery_D,True,False
53,Parent_E,Nursery_A,True,False
54,Parent_A,Nursery_E,False,False
54,Parent_B,Nursery_C,False,False
54,Parent_C,Nursery_B,False,False
54,Parent_D,Nursery_A,False,False
54,Parent_E,Nursery_D,False,False
55,Parent_A,Nursery_E,False,False
55,Parent_B,Nursery_C,False,False
55,Parent_C,Nursery_B,False,False
55,Parent_D,Nursery_D,False,False
55,Parent_E,Nursery_A,False,False
56,Parent_A,Nursery_A,False,True
56,Parent_B,Nursery_E,False,True
56,Parent_C,Nursery_B,False,True
56,Parent_D,Nursery_C,False,True
56,Parent_E,Nursery_D,False,True
57,Parent_A,Nursery_E,False,False
57,Parent_B,Nursery_C,False,False
57,Parent_C,Nursery_B,False,False
57,Parent_D,Nursery_A,False,False
57,Parent_E,Nursery_D,False,False
58,Parent_A,Nursery_E,False,False
58,Parent_B,Nursery_C,False,False
58,Parent_C,Nursery_B,False,False
58,Parent_D,Nursery_D,False,False
58,Parent_E,Nursery_A,False,False
59,Parent_A,Nursery_E,False,False
59,Parent_B,Nursery_C,False,False
59,Parent_C,Nursery_B,False,False
59,Parent_D,Nursery_D,False,False
59,Parent_E,Nursery_A,False,False
60,Parent_A,Nursery_E,False,False
60,Parent_B,Nursery_C,False,False
60,Parent_C,Nursery_B,False,False
60,Parent_D,Nursery_D,False,False
60,Parent_E,Nursery_A,False,False
61,Parent_A,Nursery_E,True,False
61,Parent_B,Nursery_B,True,False
61,Parent_C,Nursery_C,True,False
61,Parent_D,Nursery_D,True,False
61,Parent_E,Nursery_A,True,False
62,Parent_A,Nursery_E,False,False
62,Parent_B,Nursery_C,False,False
62,Parent_C,Nursery_B,False,False
62,Parent_D,Nursery_D,False,False
62,Parent_E,Nursery_A,False,False
63,Parent_A,Nursery_E,False,False
63,Parent_B,Nursery_C,False,False
63,Parent_C,Nursery_B,False,False
63,Parent_D,Nursery_D,False,False
63,Parent_E,Nursery_A,False,False
64,Parent_A,Nursery_E,False,False
64,Parent_B,Nursery_C,False,False
64,Parent_C,Nursery_B,False,False
64,Parent_D,Nursery_D,False,False
64,Parent_E,Nursery_A,False,False
65,Parent_A,Nursery_E,True,False
65,Parent_B,Nursery_B,True,False
65,Parent_C,Nursery_C,True,False
65,Parent_D,Nursery_A,True,False
65,Parent_E,Nursery_D,True,False
66,Parent_A,Nursery_E,False,False
66,Parent_B,Nursery_C,False,False
66,Parent_C,Nursery_B,False,False
66,Parent_D,Nursery_D,False,False
66,Parent_E,Nursery_A,False,False
67,Parent_A,Nursery_E,True,False
67,Parent_B,Nursery_B,True,False
67,Parent_C,Nursery_C,True,False
67,Parent_D,Nursery_A,True,False
67,Parent_E,Nursery_D,True,False
68,Parent_A,Nursery_E,True,False
68,Parent_B,Nursery_B,True,False
68,Parent_C,Nursery_C,True,False
68,Parent_D,Nursery_D,True,False
68,Parent_E,Nursery_A,True,False
69,Parent_A,Nursery_E,False,False
69,Parent_B,Nursery_C,False,False
69,Parent_C,Nursery_B,False,False
69,Parent_D,Nursery_D,False,False
69,Parent_E,Nursery_A,False,False
70,Parent_A,Nursery_E,False,False
70,Parent_B,Nursery_C,False,False
70,Parent_C,Nursery_B,False,False
70,Parent_D,Nursery_D,False,False
70,Parent_E,Nursery_A,False,False
71,Parent_A,Nursery_E,False,False
71,Parent_B,Nursery_C,False,False
71,Parent_C,Nursery_B,False,False
71,Parent_D,Nursery_D,False,False
71,Parent_E,Nursery_A,False,False
72,Parent_A,Nursery_E,False,False
72,Parent_B,Nursery_C,False,False
72,Parent_C,Nursery_B,False,False
72,Parent_D,Nursery_D,False,False
72,Parent_E,Nursery_A,False,False
73,Parent_A,Nursery_E,False,False
73,Parent_B,Nursery_C,False,False
73,Parent_C,Nursery_B,False,False
73,Parent_D,Nursery_D,False,False
73,Parent_E,Nursery_A,False,False
74,Parent_A,Nursery_E,True,False
74,Parent_B,Nursery_B,True,False
74,Parent_C,Nursery_C,True,False
74,Parent_D,Nursery_D,True,False
74,Parent_E,Nursery_A,True,False
75,Parent_A,Nursery_E,False,False
75,Parent_B,Nursery_C,False,False
75,Parent_C,Nursery_B,False,False
75,Parent_D,Nursery_D,False,False
75,Parent_E,Nursery_A,False,False
76,Parent_A,Nursery_E,False,False
76,Parent_B,Nursery_C,False,False
76,Parent_C,Nursery_B,False,False
76,Parent_D,Nursery_D,False,False
76,Parent_E,Nursery_A,False,False
77,Parent_A,Nursery_A,False,False
77,Parent_B,Nursery_C,False,False
77,Parent_C,Nursery_B,False,False
77,Parent_D,Nursery_D,False,False
77,Parent_E,Nursery_E,False,False
78,Parent_A,Nursery_E,False,False
78,Parent_B,Nursery_C,False,False
78,Parent_C,Nursery_B,False,False
78,Parent_D,Nursery_D,False,False
78,Parent_E,Nursery_A,False,False
79,Parent_A,Nursery_E,False,False
79,Parent_B,Nursery_B,False,False
79,Parent_C,Nursery_D,False,False
79,Parent_D,Nursery_C,False,False
79,Parent_E,Nursery_A,False,False
80,Parent_A,Nursery_E,False,False
80,Parent_B,Nursery_C,False,False
80,Parent_C,Nursery_B,False,False
80,Parent_D,Nursery_A,False,False
80,Parent_E,Nursery_D,False,False
81,Parent_A,Nursery_E,False,False
81,Parent_B,Nursery_C,False,False
81,Parent_C,Nursery_B,False,False
81,Parent_D,Nursery_D,False,False
81,Parent_E,Nursery_A,False,False
82,Parent_A,Nursery_E,False,False
82,Parent_B,Nursery_C,False,False
82,Parent_C,Nursery_B,False,False
82,Parent_D,Nursery_D,False,False
82,Parent_E,Nursery_A,False,False
83,Parent_A,Nursery_E,False,False
83,Parent_B,Nursery_C,False,False
83,Parent_C,Nursery_B,False,False
83,Parent_D,Nursery_D,False,False
83,Parent_E,Nursery_A,False,False
84,Parent_A,Nursery_E,False,False
84,Parent_B,Nursery_C,False,False
84,Parent_C,Nursery_B,False,False
84,Parent_D,Nursery_D,False,False
84,Parent_E,Nursery_A,False,False
85,Parent_A,Nursery_E,False,False
85,Parent_B,Nursery_C,False,False
85,Parent_C,Nursery_B,False,False
85,Parent_D,Nursery_D,False,False
85,Parent_E,Nursery_A,False,False
86,Parent_A,Nursery_E,False,True
86,Parent_B,Nursery_A,False,True
86,Parent_C,Nursery_B,False,True
86,Parent_D,Nursery_C,False,True
86,Parent_E,Nursery_D,False,True
87,Parent_A,Nursery_E,True,False
87,Parent_B,Nursery_B,True,False
87,Parent_C,Nursery_C,True,False
87,Parent_D,Nursery_A,True,False
87,Parent_E,Nursery_D,True,False
88,Parent_A,Nursery_E,False,False
88,Parent_B,Nursery_C,False,False
88,Parent_C,Nursery_B,False,False
88,Parent_D,Nursery_D,False,False
88,Parent_E,Nursery_A,False,False
89,Parent_A,Nursery_E,False,False
89,Parent_B,Nursery_C,False,False
89,Parent_C,Nursery_B,False,False
89,Parent_D,Nursery_D,False,False
89,Parent_E,Nursery_A,False,False
90,Parent_A,Nursery_E,False,False
90,Parent_B,Nursery_C,False,False
90,Parent_C,Nursery_B,False,False
90,Parent_D,Nursery_D,False,False
90,Parent_E,Nursery_A,False,False
91,Parent_A,Nursery_E,True,False
91,Parent_B,Nursery_B,True,False
91,Parent_C,Nursery_C,True,False
91,Parent_D,Nursery_D,True,False
91,Parent_E,Nursery_A,True,False
92,Parent_A,Nursery_E,False,False
92,Parent_B,Nursery_C,False,False
92,Parent_C,Nursery_B,False,False
92,Parent_D,Nursery_A,False,False
92,Parent_E,Nursery_D,False,False
93,Parent_A,Nursery_E,False,False
93,Parent_B,Nursery_C,False,False
93,Parent_C,Nursery_B,False,False
93,Parent_D,Nursery_D,False,False
93,Parent_E,Nursery_A,False,False
94,Parent_A,Nursery_E,True,False
94,Parent_B,Nursery_B,True,False
94,Parent_C,Nursery_C,True,False
94,Parent_D,Nursery_D,True,False
94,Parent_E,Nursery_A,True,False
95,Parent_A,Nursery_E,False,False
95,Parent_B,Nursery_C,False,False
95,Parent_C,Nursery_B,False,False
95,Parent_D,Nursery_A,False,False
95,Parent_E,Nursery_D,False,False
96,Parent_A,Nursery_A,False,False
96,Parent_B,Nursery_C,False,False
96,Parent_C,Nursery_B,False,False
96,Parent_D,Nursery_D,False,False
96,Parent_E,Nursery_E,False,False
97,Parent_A,Nursery_E,False,True
97,Parent_B,Nursery_D,False,True
97,Parent_C,Nursery_B,False,True
97,Parent_D,Nursery_A,False,True
97,Parent_E,Nursery_C,False,True
98,Parent_A,Nursery_A,False,True
98,Parent_B,Nursery_E,False,True
98,Parent_C,Nursery_D,False,True
98,Parent_D,Nursery_B,False,True
98,Parent_E,Nursery_C,False,True
99,Parent_A,Nursery_E,False,False
99,Parent_B,Nursery_C,False,False
99,Parent_C,Nursery_B,False,False
99,Parent_D,Nursery_D,False,False
99,Parent_E,Nursery_A,False,False
100,Parent_A,Nursery_E,False,False
100,Parent_B,Unmatched,False,False
100,Parent_C,Nursery_B,False,False
100,Parent_D,Nursery_A,False,False
100,Parent_E,Nursery_C,False,False
