Trial,Agent,Matched_Partner,Stability,Efficiency
23,Student_E,School_D,False,False
24,Student_A,School_E,False,False
24,Student_B,School_B,False,False
24,Student_C,School_C,False,False
24,Student_D,School_A,False,False
24,Student_E,School_D,False,False
25,Student_A,School_B,False,False
25,Student_B,School_A,False,False
25,Student_C,School_D,False,False
25,Student_D,School_C,False,False
25,Student_E,School_E,False,False
26,Student_A,School_B,False,False
26,Student_B,School_A,False,False
26,Student_C,School_D,False,False
26,Student_D,School_C,False,False
26,Student_E,School_E,False,False
27,Student_A,School_A,False,True
27,Student_B,School_B,False,True
27,Student_C,School_E,False,True
27,Student_D,School_C,False,True
27,Student_E,School_D,False,True
28,Student_A,School_E,False,True
28,Student_B,School_B,False,True
28,Student_C,School_D,False,True
28,Student_D,School_C,False,True
28,Student_E,School_A,False,True
29,Student_A,School_E,False,True
29,Student_B,School_B,False,True
29,Student_C,School_D,False,True
29,Student_D,School_A,False,True
29,Student_E,School_C,False,True
30,Student_A,School_E,False,False
30,Student_B,School_B,False,False
30,Student_C,School_C,False,False
30,Student_D,School_A,False,False
30,Student_E,School_D,False,False
31,Student_A,School_E,False,True
31,Student_B,School_B,False,True
31,Student_C,School_D,False,True
31,Student_D,School_C,False,True
31,Student_E,School_A,False,True
32,Student_A,School_B,False,False
32,Student_B,School_A,False,False
32,Student_C,School_D,False,False
32,Student_D,School_C,False,False
32,Student_E,School_E,False,False
33,Student_A,School_B,False,False
33,Student_B,School_E,False,False
33,Student_C,School_C,False,False
33,Student_D,School_A,False,False
33,Student_E,School_D,False,False
34,Student_A,School_B,False,False
34,Student_B,School_A,False,False
34,Student_C,School_D,False,False
34,Student_D,School_C,False,False
34,Student_E,School_E,False,False
35,Student_A,School_B,False,False
35,Student_B,School_A,False,False
35,Student_C,School_D,False,False
35,Student_D,School_C,False,False
35,Student_E,School_E,False,False
36,Student_A,School_A,False,True
36,Student_B,School_E,False,True
36,Student_C,School_D,False,True
36,Student_D,School_C,False,True
36,Student_E,School_B,False,True
37,Student_A,School_A,False,True
37,Student_B,School_E,False,True
37,Student_C,School_D,False,True
37,Student_D,School_C,False,True
37,Student_E,School_B,False,True
38,Student_A,School_E,True,False
38,Student_B,School_A,True,False
38,Student_C,School_C,True,False
38,Student_D,School_B,True,False
38,Student_E,School_D,True,False
39,Student_A,School_E,False,True
39,Student_B,School_B,False,True
39,Student_C,School_D,False,True
39,Student_D,School_A,False,True
39,Student_E,School_C,False,True
40,Student_A,School_E,False,True
40,Student_B,School_B,False,True
40,Student_C,School_D,False,True
40,Student_D,School_C,False,True
40,Student_E,School_A,False,True
41,Student_A,School_B,False,False
41,Student_B,School_A,False,False
41,Student_C,School_D,False,False
41,Student_D,School_C,False,False
41,Student_E,School_E,False,False
42,Student_A,School_B,False,False
42,Student_B,School_A,False,False
42,Student_C,School_E,False,False
42,Student_D,School_C,False,False
42,Student_E,School_D,False,False
43,Student_A,School_E,False,True
43,Student_B,School_B,False,True
43,Student_C,School_D,False,True
43,Student_D,School_C,False,True
43,Student_E,School_A,False,True
44,Student_A,School_B,False,False
44,Student_B,School_A,False,False
44,Student_C,School_E,False,False
44,Student_D,School_C,False,False
44,Student_E,School_D,False,False
45,Student_A,School_A,False,False
45,Student_B,School_D,False,False
45,Student_C,School_B,False,False
45,Student_D,School_C,False,False
45,Student_E,School_E,False,False
46,Student_A,School_B,False,False
46,Student_B,School_A,False,False
46,Student_C,School_D,False,False
46,Student_D,School_C,False,False
46,Student_E,School_E,False,False
47,Student_A,School_E,False,True
47,Student_B,School_B,False,True
47,Student_C,School_D,False,True
47,Student_D,School_C,False,True
47,Student_E,School_A,False,True
48,Student_A,School_E,False,False
48,Student_B,School_A,False,False
48,Student_C,School_D,False,False
48,Student_D,School_B,False,False
48,Student_E,School_C,False,False
49,Student_A,School_B,False,False
49,Student_B,School_D,False,False
49,Student_C,School_E,False,False
49,Student_D,School_C,False,False
49,Student_E,School_A,False,False
50,Student_A,School_B,False,False
50,Student_B,School_A,False,False
50,Student_C,School_E,False,False
50,Student_D,School_C,False,False
50,Student_E,School_D,False,False
51,Student_A,School_B,False,False
51,Student_B,School_A,False,False
51,Student_C,School_E,False,False
51,Student_D,School_C,False,False
51,Student_E,School_D,False,False
52,Student_A,School_A,False,True
52,Student_B,School_B,False,True
52,Student_C,School_E,False,True
52,Student_D,School_C,False,True
52,Student_E,School_D,False,True
53,Student_A,School_E,False,True
53,Student_B,School_B,False,True
53,Student_C,School_D,False,True
53,Student_D,School_C,False,True
53,Student_E,School_A,False,True
54,Student_A,School_E,False,False
54,Student_B,School_B,False,False
54,Student_C,School_C,False,False
54,Student_D,School_A,False,False
54,Student_E,School_D,False,False
55,Student_A,School_B,False,False
55,Student_B,School_A,False,False
55,Student_C,School_D,False,False
55,Student_D,School_C,False,False
55,Student_E,School_E,False,False
56,Student_A,School_E,False,False
56,Student_B,School_B,False,False
56,Student_C,School_C,False,False
56,Student_D,School_A,False,False
56,Student_E,School_D,False,False
57,Student_A,School_B,False,False
57,Student_B,School_A,False,False
57,Student_C,School_E,False,False
57,Student_D,School_C,False,False
57,Student_E,School_D,False,False
58,Student_A,School_B,False,False
58,Student_B,School_A,False,False
58,Student_C,School_E,False,False
58,Student_D,School_C,False,False
58,Student_E,School_D,False,False
59,Student_A,School_B,False,False
59,Student_B,School_A,False,False
59,Student_C,School_D,False,False
59,Student_D,School_C,False,False
59,Student_E,School_E,False,False
60,Student_A,School_B,False,False
60,Student_B,School_D,False,False
60,Student_C,School_E,False,False
60,Student_D,School_C,False,False
60,Student_E,School_A,False,False
61,Student_A,School_E,False,True
61,Student_B,School_B,False,True
61,Student_C,School_D,False,True
61,Student_D,School_C,False,True
61,Student_E,School_A,False,True
62,Student_A,School_B,False,False
62,Student_B,School_A,False,False
62,Student_C,School_D,False,False
62,Student_D,School_C,False,False
62,Student_E,School_E,False,False
63,Student_A,School_B,False,False
63,Student_B,School_A,False,False
63,Student_C,School_D,False,False
63,Student_D,School_C,False,False
63,Student_E,Unmatched,False,False
64,Student_A,School_B,False,False
64,Student_B,School_A,False,False
64,Student_C,School_D,False,False
64,Student_D,School_C,False,False
64,Student_E,School_E,False,False
65,Student_A,School_E,False,False
65,Student_B,School_B,False,False
65,Student_C,School_A,False,False
65,Student_D,School_C,False,False
65,Student_E,School_D,False,False
66,Student_A,School_E,False,False
66,Student_B,School_B,False,False
66,Student_C,School_A,False,False
66,Student_D,School_C,False,False
66,Student_E,School_D,False,False
67,Student_A,School_B,False,False
67,Student_B,School_A,False,False
67,Student_C,School_E,False,False
67,Student_D,School_C,False,False
67,Student_E,School_D,False,False
68,Student_A,School_B,False,False
68,Student_B,School_A,False,False
68,Student_C,School_D,False,False
68,Student_D,School_C,False,False
68,Student_E,School_E,False,False
69,Student_A,School_B,False,False
69,Student_B,School_A,False,False
69,Student_C,School_D,False,False
69,Student_D,School_E,False,False
69,Student_E,School_C,False,False
70,Student_A,School_A,False,True
70,Student_B,School_B,False,True
70,Student_C,School_D,False,True
70,Student_D,School_C,False,True
70,Student_E,School_E,False,True
71,Student_A,School_B,False,False
71,Student_B,School_A,False,False
71,Student_C,School_D,False,False
71,Student_D,School_C,False,False
71,Student_E,School_E,False,False
72,Student_A,School_B,False,False
72,Student_B,School_A,False,False
72,Student_C,School_E,False,False
72,Student_D,School_C,False,False
72,Student_E,School_D,False,False
73,Student_A,School_E,False,True
73,Student_B,School_B,False,True
73,Student_C,School_D,False,True
73,Student_D,School_C,False,True
73,Student_E,School_A,False,True
74,Student_A,School_E,False,False
74,Student_B,School_B,False,False
74,Student_C,School_C,False,False
74,Student_D,School_A,False,False
74,Student_E,School_D,False,False
75,Student_A,School_E,False,False
75,Student_B,School_A,False,False
75,Student_C,School_D,False,False
75,Student_D,School_B,False,False
75,Student_E,School_C,False,False
76,Student_A,School_B,False,False
76,Student_B,School_A,False,False
76,Student_C,School_E,False,False
76,Student_D,School_C,False,False
76,Student_E,School_D,False,False
77,Student_A,School_A,False,True
77,Student_B,School_B,False,True
77,Student_C,School_D,False,True
77,Student_D,School_C,False,True
77,Student_E,School_E,False,True
78,Student_A,School_B,False,False
78,Student_B,School_A,False,False
78,Student_C,School_D,False,False
78,Student_D,School_C,False,False
78,Student_E,School_E,False,False
79,Student_A,School_E,False,False
79,Student_B,School_B,False,False
79,Student_C,School_A,False,False
79,Student_D,School_C,False,False
79,Student_E,School_D,False,False
80,Student_A,School_E,True,False
80,Student_B,School_A,True,False
80,Student_C,School_C,True,False
80,Student_D,School_B,True,False
80,Student_E,School_D,True,False
81,Student_A,School_E,False,True
81,Student_B,School_B,False,True
81,Student_C,School_D,False,True
81,Student_D,School_C,False,True
81,Student_E,School_A,False,True
82,Student_A,School_B,False,False
82,Student_B,School_A,False,False
82,Student_C,School_E,False,False
82,Student_D,School_C,False,False
82,Student_E,School_D,False,False
83,Student_A,School_B,False,False
83,Student_B,School_A,False,False
83,Student_C,School_D,False,False
83,Student_D,School_C,False,False
83,Student_E,School_E,False,False
84,Student_A,School_E,False,False
84,Student_B,School_B,False,False
84,Student_C,School_A,False,False
84,Student_D,School_C,False,False
84,Student_E,School_D,False,False
85,Student_A,School_B,False,False
85,Student_B,School_A,False,False
85,Student_C,School_D,False,False
85,Student_D,School_C,False,False
85,Student_E,School_E,False,False
86,Student_A,School_B,False,False
86,Student_B,School_A,False,False
86,Student_C,School_D,False,False
86,Student_D,School_C,False,False
86,Student_E,School_E,False,False
87,Student_A,School_E,False,True
87,Student_B,School_B,False,True
87,Student_C,School_D,False,True
87,Student_D,School_A,False,True
87,Student_E,School_C,False,True
88,Student_A,School_E,False,True
88,Student_B,School_A,False,True
88,Student_C,School_D,False,True
88,Student_D,School_C,False,True
88,Student_E,School_B,False,True
89,Student_A,School_B,False,False
89,Student_B,School_A,False,False
89,Student_C,School_D,False,False
89,Student_D,School_C,False,False
89,Student_E,School_E,False,False
90,Student_A,School_B,False,False
90,Student_B,School_A,False,False
90,Student_C,School_D,False,False
90,Student_D,School_C,False,False
90,Student_E,School_E,False,False
91,Student_A,School_B,False,False
91,Student_B,School_A,False,False
91,Student_C,School_C,False,False
91,Student_D,School_E,False,False
91,Student_E,School_D,False,False
92,Student_A,School_B,False,False
92,Student_B,School_A,False,False
92,Student_C,School_D,False,False
92,Student_D,School_C,False,False
92,Student_E,School_E,False,False
93,Student_A,School_B,False,False
93,Student_B,School_A,False,False
93,Student_C,School_E,False,False
93,Student_D,School_C,False,False
93,Student_E,School_D,False,False
94,Student_A,School_E,False,False
94,Student_B,School_A,False,False
94,Student_C,School_D,False,False
94,Student_D,School_B,False,False
94,Student_E,School_C,False,False
95,Student_A,School_E,False,True
95,Student_B,School_B,False,True
95,Student_C,School_D,False,True
95,Student_D,School_C,False,True
95,Student_E,School_A,False,True
96,Student_A,School_E,False,False
96,Student_B,School_B,False,False
96,Student_C,School_C,False,False
96,Student_D,School_A,False,False
96,Student_E,School_D,False,False
97,Student_A,School_E,False,True
97,Student_B,School_B,False,True
97,Student_C,School_D,False,True
97,Student_D,School_C,False,True
97,Student_E,School_A,False,True
98,Student_A,School_E,False,True
98,Student_B,School_B,False,True
98,Student_C,School_D,False,True
98,Student_D,School_C,False,True
98,Student_E,School_A,False,True
99,Student_A,School_B,False,False
99,Student_B,School_A,False,False
99,Student_C,School_D,False,False
99,Student_D,School_C,False,False
99,Student_E,School_E,False,False
100,Student_A,School_E,False,False
100,Student_B,School_A,False,False
100,Student_C,School_D,False,False
100,Student_D,School_B,False,False
100,Student_E,School_C,False,False
