Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
71,Seeker_E,Company_E,False,True,Company_E,5
72,Seeker_A,Company_B,False,False,Company_B,4
72,Seeker_B,Company_A,False,False,Company_A,3
72,Seeker_C,Company_E,False,False,Company_E,5
72,Seeker_D,Company_C,False,False,Company_C,1
72,Seeker_E,Company_D,False,False,Company_D,4
73,Seeker_A,Company_A,False,True,Company_A,1
73,Seeker_B,Company_B,False,True,Company_B,1
73,Seeker_C,Company_E,False,True,Company_E,5
73,Seeker_D,Company_C,False,True,Company_C,1
73,Seeker_E,Company_D,False,True,Company_D,4
74,Seeker_A,Company_B,False,False,Company_B,4
74,Seeker_B,Company_A,False,False,Company_A,3
74,Seeker_C,Company_D,False,False,Company_D,1
74,Seeker_D,Company_C,False,False,Company_C,1
74,Seeker_E,Company_E,False,False,Company_E,5
75,Seeker_A,Company_B,False,False,Company_B,4
75,Seeker_B,Company_A,False,False,Company_A,3
75,Seeker_C,Company_D,False,False,Company_D,1
75,Seeker_D,Company_C,False,False,Company_C,1
75,Seeker_E,Company_E,False,False,Company_E,5
76,Seeker_A,Company_B,False,False,Company_B,4
76,Seeker_B,Company_A,False,False,Company_A,3
76,Seeker_C,Company_E,False,False,Company_E,5
76,Seeker_D,Company_C,False,False,Company_C,1
76,Seeker_E,Company_D,False,False,Company_D,4
77,Seeker_A,Company_A,False,True,Company_A,1
77,Seeker_B,Company_B,False,True,Company_B,1
77,Seeker_C,Company_E,False,True,Company_E,5
77,Seeker_D,Company_C,False,True,Company_C,1
77,Seeker_E,Company_D,False,True,Company_D,4
78,Seeker_A,Company_A,False,True,Company_A,1
78,Seeker_B,Company_B,False,True,Company_B,1
78,Seeker_C,Company_D,False,True,Company_D,1
78,Seeker_D,Company_C,False,True,Company_C,1
78,Seeker_E,Company_E,False,True,Company_E,5
79,Seeker_A,Company_E,False,True,Company_E,5
79,Seeker_B,Company_B,False,True,Company_B,1
79,Seeker_C,Company_D,False,True,Company_D,1
79,Seeker_D,Company_C,False,True,Company_C,1
79,Seeker_E,Company_A,False,True,Company_A,3
80,Seeker_A,Company_B,False,False,Company_B,4
80,Seeker_B,Company_A,False,False,Company_A,3
80,Seeker_C,Company_E,False,False,Company_E,5
80,Seeker_D,Company_C,False,False,Company_C,1
80,Seeker_E,Company_D,False,False,Company_D,4
81,Seeker_A,Company_B,False,False,Company_B,4
81,Seeker_B,Company_A,False,False,Company_A,3
81,Seeker_C,Company_D,False,False,Company_D,1
81,Seeker_D,Company_C,False,False,Company_C,1
81,Seeker_E,Company_E,False,False,Company_E,5
82,Seeker_A,Company_A,False,True,Company_A,1
82,Seeker_B,Company_B,False,True,Company_B,1
82,Seeker_C,Company_E,False,True,Company_E,5
82,Seeker_D,Company_C,False,True,Company_C,1
82,Seeker_E,Company_D,False,True,Company_D,4
83,Seeker_A,Company_A,False,True,Company_A,1
83,Seeker_B,Company_B,False,True,Company_B,1
83,Seeker_C,Company_D,False,True,Company_D,1
83,Seeker_D,Company_C,False,True,Company_C,1
83,Seeker_E,Company_E,False,True,Company_E,5
84,Seeker_A,Company_B,False,False,Company_B,4
84,Seeker_B,Company_A,False,False,Company_A,3
84,Seeker_C,Company_E,False,False,Company_E,5
84,Seeker_D,Company_C,False,False,Company_C,1
84,Seeker_E,Company_D,False,False,Company_D,4
85,Seeker_A,Company_E,False,True,Company_E,5
85,Seeker_B,Company_B,False,True,Company_B,1
85,Seeker_C,Company_D,False,True,Company_D,1
85,Seeker_D,Company_C,False,True,Company_C,1
85,Seeker_E,Company_A,False,True,Company_A,3
86,Seeker_A,Company_B,False,False,Company_B,4
86,Seeker_B,Company_A,False,False,Company_A,3
86,Seeker_C,Company_D,False,False,Company_D,1
86,Seeker_D,Company_C,False,False,Company_C,1
86,Seeker_E,Company_E,False,False,Company_E,5
87,Seeker_A,Company_B,False,False,Company_B,4
87,Seeker_B,Company_A,False,False,Company_A,3
87,Seeker_C,Company_E,False,False,Company_E,5
87,Seeker_D,Company_C,False,False,Company_C,1
87,Seeker_E,Company_D,False,False,Company_D,4
88,Seeker_A,Company_B,False,False,Company_B,4
88,Seeker_B,Company_A,False,False,Company_A,3
88,Seeker_C,Company_E,False,False,Company_E,5
88,Seeker_D,Company_C,False,False,Company_C,1
88,Seeker_E,Company_D,False,False,Company_D,4
89,Seeker_A,Company_A,False,True,Company_A,1
89,Seeker_B,Company_B,False,True,Company_B,1
89,Seeker_C,Company_E,False,True,Company_E,5
89,Seeker_D,Company_C,False,True,Company_C,1
89,Seeker_E,Company_D,False,True,Company_D,4
90,Seeker_A,Company_B,False,False,Company_B,4
90,Seeker_B,Company_A,False,False,Company_A,3
90,Seeker_C,Company_E,False,False,Company_E,5
90,Seeker_D,Company_C,False,False,Company_C,1
90,Seeker_E,Company_D,False,False,Company_D,4
91,Seeker_A,Company_A,False,True,Company_A,1
91,Seeker_B,Company_B,False,True,Company_B,1
91,Seeker_C,Company_D,False,True,Company_D,1
91,Seeker_D,Company_C,False,True,Company_C,1
91,Seeker_E,Company_E,False,True,Company_E,5
92,Seeker_A,Company_A,False,True,Company_A,1
92,Seeker_B,Company_B,False,True,Company_B,1
92,Seeker_C,Company_D,False,True,Company_D,1
92,Seeker_D,Company_C,False,True,Company_C,1
92,Seeker_E,Company_E,False,True,Company_E,5
93,Seeker_A,Company_A,False,True,Company_A,1
93,Seeker_B,Company_B,False,True,Company_B,1
93,Seeker_C,Company_E,False,True,Company_E,5
93,Seeker_D,Company_C,False,True,Company_C,1
93,Seeker_E,Company_D,False,True,Company_D,4
94,Seeker_A,Company_B,False,False,Company_B,4
94,Seeker_B,Company_A,False,False,Company_A,3
94,Seeker_C,Company_D,False,False,Company_D,1
94,Seeker_D,Company_C,False,False,Company_C,1
94,Seeker_E,Company_E,False,False,Company_E,5
95,Seeker_A,Company_B,False,False,Company_B,4
95,Seeker_B,Company_A,False,False,Company_A,3
95,Seeker_C,Company_E,False,False,Company_E,5
95,Seeker_D,Company_C,False,False,Company_C,1
95,Seeker_E,Company_D,False,False,Company_D,4
96,Seeker_A,Company_A,False,True,Company_A,1
96,Seeker_B,Company_B,False,True,Company_B,1
96,Seeker_C,Company_D,False,True,Company_D,1
96,Seeker_D,Company_C,False,True,Company_C,1
96,Seeker_E,Company_E,False,True,Company_E,5
97,Seeker_A,Company_B,False,False,Company_B,4
97,Seeker_B,Company_A,False,False,Company_A,3
97,Seeker_C,Company_D,False,False,Company_D,1
97,Seeker_D,Company_C,False,False,Company_C,1
97,Seeker_E,Company_E,False,False,Company_E,5
98,Seeker_A,Company_B,False,False,Company_B,4
98,Seeker_B,Company_A,False,False,Company_A,3
98,Seeker_C,Company_E,False,False,Company_E,5
98,Seeker_D,Company_C,False,False,Company_C,1
98,Seeker_E,Company_D,False,False,Company_D,4
99,Seeker_A,Company_B,False,False,Company_B,4
99,Seeker_B,Company_A,False,False,Company_A,3
99,Seeker_C,Company_D,False,False,Company_D,1
99,Seeker_D,Company_C,False,False,Company_C,1
99,Seeker_E,Company_E,False,False,Company_E,5
100,Seeker_A,Company_B,False,False,Company_B,4
100,Seeker_B,Company_A,False,False,Company_A,3
100,Seeker_C,Company_D,False,False,Company_D,1
100,Seeker_D,Company_E,False,False,Company_E,4
100,Seeker_E,Company_C,False,False,Company_C,1
