Trial,Agent,Matched_Partner,Stability,Efficiency
79,Seeker_A,Company_B,True,True
79,Seeker_B,Company_E,True,True
79,Seeker_C,Company_D,True,True
79,Seeker_D,Company_A,True,True
79,Seeker_E,Company_C,True,True
80,Seeker_A,Company_B,True,True
80,Seeker_B,Company_E,True,True
80,Seeker_C,Company_D,True,True
80,Seeker_D,Company_A,True,True
80,Seeker_E,Company_C,True,True
81,Seeker_A,Company_B,True,True
81,Seeker_B,Company_E,True,True
81,Seeker_C,Company_D,True,True
81,Seeker_D,Company_A,True,True
81,Seeker_E,Company_C,True,True
82,Seeker_A,Company_B,True,True
82,Seeker_B,Company_E,True,True
82,Seeker_C,Company_D,True,True
82,Seeker_D,Company_A,True,True
82,Seeker_E,Company_C,True,True
83,Seeker_A,Company_B,True,True
83,Seeker_B,Company_E,True,True
83,Seeker_C,Company_D,True,True
83,Seeker_D,Company_A,True,True
83,Seeker_E,Company_C,True,True
84,Seeker_A,Company_B,True,True
84,Seeker_B,Company_E,True,True
84,Seeker_C,Company_D,True,True
84,Seeker_D,Company_A,True,True
84,Seeker_E,Company_C,True,True
85,Seeker_A,Company_B,True,True
85,Seeker_B,Company_E,True,True
85,Seeker_C,Company_D,True,True
85,Seeker_D,Company_A,True,True
85,Seeker_E,Company_C,True,True
86,Seeker_A,Company_B,True,True
86,Seeker_B,Company_E,True,True
86,Seeker_C,Company_D,True,True
86,Seeker_D,Company_A,True,True
86,Seeker_E,Company_C,True,True
87,Seeker_A,Company_B,True,True
87,Seeker_B,Company_E,True,True
87,Seeker_C,Company_D,True,True
87,Seeker_D,Company_A,True,True
87,Seeker_E,Company_C,True,True
88,Seeker_A,Company_B,True,True
88,Seeker_B,Company_E,True,True
88,Seeker_C,Company_D,True,True
88,Seeker_D,Company_A,True,True
88,Seeker_E,Company_C,True,True
89,Seeker_A,Company_B,True,True
89,Seeker_B,Company_E,True,True
89,Seeker_C,Company_D,True,True
89,Seeker_D,Company_A,True,True
89,Seeker_E,Company_C,True,True
90,Seeker_A,Company_B,True,True
90,Seeker_B,Company_E,True,True
90,Seeker_C,Company_D,True,True
90,Seeker_D,Company_A,True,True
90,Seeker_E,Company_C,True,True
91,Seeker_A,Company_B,True,True
91,Seeker_B,Company_E,True,True
91,Seeker_C,Company_D,True,True
91,Seeker_D,Company_A,True,True
91,Seeker_E,Company_C,True,True
92,Seeker_A,Company_B,True,True
92,Seeker_B,Company_E,True,True
92,Seeker_C,Company_D,True,True
92,Seeker_D,Company_A,True,True
92,Seeker_E,Company_C,True,True
93,Seeker_A,Company_B,True,True
93,Seeker_B,Company_E,True,True
93,Seeker_C,Company_D,True,True
93,Seeker_D,Company_A,True,True
93,Seeker_E,Company_C,True,True
94,Seeker_A,Company_B,True,True
94,Seeker_B,Company_E,True,True
94,Seeker_C,Company_D,True,True
94,Seeker_D,Company_A,True,True
94,Seeker_E,Company_C,True,True
95,Seeker_A,Company_B,True,True
95,Seeker_B,Company_E,True,True
95,Seeker_C,Company_D,True,True
95,Seeker_D,Company_A,True,True
95,Seeker_E,Company_C,True,True
96,Seeker_A,Company_B,True,True
96,Seeker_B,Company_E,True,True
96,Seeker_C,Company_D,True,True
96,Seeker_D,Company_A,True,True
96,Seeker_E,Company_C,True,True
97,Seeker_A,Company_B,True,True
97,Seeker_B,Company_E,True,True
97,Seeker_C,Company_D,True,True
97,Seeker_D,Company_A,True,True
97,Seeker_E,Company_C,True,True
98,Seeker_A,Company_B,True,True
98,Seeker_B,Company_E,True,True
98,Seeker_C,Company_D,True,True
98,Seeker_D,Company_A,True,True
98,Seeker_E,Company_C,True,True
99,Seeker_A,Company_B,True,True
99,Seeker_B,Company_E,True,True
99,Seeker_C,Company_D,True,True
99,Seeker_D,Company_A,True,True
99,Seeker_E,Company_C,True,True
100,Seeker_A,Company_B,True,True
100,Seeker_B,Company_E,True,True
100,Seeker_C,Company_D,True,True
100,Seeker_D,Company_A,True,True
100,Seeker_E,Company_C,True,True
