Trial,Agent,Matched_Partner,Stability,Efficiency
45,Student_B,School_C,True,False
45,Student_C,School_D,True,False
45,Student_D,School_A,True,False
45,Student_E,School_E,True,False
46,Student_A,School_D,False,False
46,Student_B,School_C,False,False
46,Student_C,School_B,False,False
46,Student_D,School_A,False,False
46,Student_E,School_E,False,False
47,Student_A,School_D,False,False
47,Student_B,School_E,False,False
47,Student_C,School_B,False,False
47,Student_D,School_A,False,False
47,Student_E,Unmatched,False,False
48,Student_A,School_B,True,False
48,Student_B,School_C,True,False
48,Student_C,School_D,True,False
48,Student_D,School_A,True,False
48,Student_E,School_E,True,False
49,Student_A,School_D,False,False
49,Student_B,School_C,False,False
49,Student_C,School_E,False,False
49,Student_D,School_A,False,False
49,Student_E,School_B,False,False
50,Student_A,School_B,True,True
50,Student_B,School_E,True,True
50,Student_C,School_D,True,True
50,Student_D,School_A,True,True
50,Student_E,School_C,True,True
51,Student_A,School_B,False,False
51,Student_B,School_C,False,False
51,Student_C,School_D,False,False
51,Student_D,School_E,False,False
51,Student_E,Unmatched,False,False
52,Student_A,School_D,False,False
52,Student_B,School_E,False,False
52,Student_C,School_C,False,False
52,Student_D,School_A,False,False
52,Student_E,School_B,False,False
53,Student_A,School_D,False,False
53,Student_B,School_E,False,False
53,Student_C,Unmatched,False,False
53,Student_D,School_A,False,False
53,Student_E,School_B,False,False
54,Student_A,School_E,False,True
54,Student_B,School_C,False,True
54,Student_C,School_D,False,True
54,Student_D,School_A,False,True
54,Student_E,School_B,False,True
55,Student_A,School_B,False,False
55,Student_B,School_E,False,False
55,Student_C,School_D,False,False
55,Student_D,School_A,False,False
55,Student_E,Unmatched,False,False
56,Student_A,School_B,True,True
56,Student_B,School_E,True,True
56,Student_C,School_D,True,True
56,Student_D,School_A,True,True
56,Student_E,School_C,True,True
57,Student_A,School_E,False,True
57,Student_B,School_C,False,True
57,Student_C,School_D,False,True
57,Student_D,School_A,False,True
57,Student_E,School_B,False,True
58,Student_A,School_B,True,True
58,Student_B,School_E,True,True
58,Student_C,School_D,True,True
58,Student_D,School_A,True,True
58,Student_E,School_C,True,True
59,Student_A,School_B,True,False
59,Student_B,School_C,True,False
59,Student_C,School_D,True,False
59,Student_D,School_A,True,False
59,Student_E,School_E,True,False
60,Student_A,School_B,True,False
60,Student_B,School_C,True,False
60,Student_C,School_D,True,False
60,Student_D,School_A,True,False
60,Student_E,School_E,True,False
61,Student_A,School_D,False,False
61,Student_B,School_E,False,False
61,Student_C,School_B,False,False
61,Student_D,School_A,False,False
61,Student_E,School_C,False,False
62,Student_A,School_B,True,True
62,Student_B,School_E,True,True
62,Student_C,School_D,True,True
62,Student_D,School_A,True,True
62,Student_E,School_C,True,True
63,Student_A,School_B,True,True
63,Student_B,School_E,True,True
63,Student_C,School_D,True,True
63,Student_D,School_A,True,True
63,Student_E,School_C,True,True
64,Student_A,School_B,False,False
64,Student_B,School_E,False,False
64,Student_C,School_D,False,False
64,Student_D,School_A,False,False
64,Student_E,Unmatched,False,False
65,Student_A,School_B,True,True
65,Student_B,School_E,True,True
65,Student_C,School_D,True,True
65,Student_D,School_A,True,True
65,Student_E,School_C,True,True
66,Student_A,School_D,False,False
66,Student_B,School_E,False,False
66,Student_C,School_B,False,False
66,Student_D,School_A,False,False
66,Student_E,School_C,False,False
67,Student_A,School_B,True,True
67,Student_B,School_E,True,True
67,Student_C,School_D,True,True
67,Student_D,School_A,True,True
67,Student_E,School_C,True,True
68,Student_A,School_B,True,True
68,Student_B,School_E,True,True
68,Student_C,School_D,True,True
68,Student_D,School_A,True,True
68,Student_E,School_C,True,True
69,Student_A,School_B,False,False
69,Student_B,School_E,False,False
69,Student_C,School_D,False,False
69,Student_D,School_C,False,False
69,Student_E,School_A,False,False
70,Student_A,School_B,True,False
70,Student_B,School_C,True,False
70,Student_C,School_D,True,False
70,Student_D,School_A,True,False
70,Student_E,School_E,True,False
71,Student_A,School_B,True,True
71,Student_B,School_E,True,True
71,Student_C,School_D,True,True
71,Student_D,School_A,True,True
71,Student_E,School_C,True,True
72,Student_A,School_B,False,False
72,Student_B,School_E,False,False
72,Student_C,School_D,False,False
72,Student_D,School_A,False,False
72,Student_E,Unmatched,False,False
73,Student_A,School_B,True,True
73,Student_B,School_E,True,True
73,Student_C,School_D,True,True
73,Student_D,School_A,True,True
73,Student_E,School_C,True,True
74,Student_A,School_B,True,False
74,Student_B,School_C,True,False
74,Student_C,School_D,True,False
74,Student_D,School_A,True,False
74,Student_E,School_E,True,False
75,Student_A,School_E,False,True
75,Student_B,School_C,False,True
75,Student_C,School_D,False,True
75,Student_D,School_A,False,True
75,Student_E,School_B,False,True
76,Student_A,School_B,True,True
76,Student_B,School_E,True,True
76,Student_C,School_D,True,True
76,Student_D,School_A,True,True
76,Student_E,School_C,True,True
77,Student_A,School_E,False,True
77,Student_B,School_C,False,True
77,Student_C,School_D,False,True
77,Student_D,School_A,False,True
77,Student_E,School_B,False,True
78,Student_A,School_C,False,False
78,Student_B,School_E,False,False
78,Student_C,School_D,False,False
78,Student_D,School_A,False,False
78,Student_E,Unmatched,False,False
79,Student_A,School_E,False,True
79,Student_B,School_C,False,True
79,Student_C,School_D,False,True
79,Student_D,School_A,False,True
79,Student_E,School_B,False,True
80,Student_A,School_B,True,True
80,Student_B,School_E,True,True
80,Student_C,School_D,True,True
80,Student_D,School_A,True,True
80,Student_E,School_C,True,True
81,Student_A,School_B,True,False
81,Student_B,School_C,True,False
81,Student_C,School_D,True,False
81,Student_D,School_A,True,False
81,Student_E,School_E,True,False
82,Student_A,School_B,True,False
82,Student_B,School_C,True,False
82,Student_C,School_D,True,False
82,Student_D,School_A,True,False
82,Student_E,School_E,True,False
83,Student_A,School_E,False,True
83,Student_B,School_C,False,True
83,Student_C,School_D,False,True
83,Student_D,School_A,False,True
83,Student_E,School_B,False,True
84,Student_A,School_B,True,False
84,Student_B,School_C,True,False
84,Student_C,School_D,True,False
84,Student_D,School_A,True,False
84,Student_E,School_E,True,False
85,Student_A,Unmatched,False,False
85,Student_B,School_E,False,False
85,Student_C,School_D,False,False
85,Student_D,School_A,False,False
85,Student_E,School_C,False,False
86,Student_A,School_D,False,False
86,Student_B,School_C,False,False
86,Student_C,School_E,False,False
86,Student_D,School_A,False,False
86,Student_E,School_B,False,False
87,Student_A,School_B,False,False
87,Student_B,School_E,False,False
87,Student_C,School_A,False,False
87,Student_D,School_D,False,False
87,Student_E,School_C,False,False
88,Student_A,School_D,False,False
88,Student_B,School_E,False,False
88,Student_C,School_B,False,False
88,Student_D,School_A,False,False
88,Student_E,School_C,False,False
89,Student_A,School_E,False,True
89,Student_B,School_C,False,True
89,Student_C,School_D,False,True
89,Student_D,School_A,False,True
89,Student_E,School_B,False,True
90,Student_A,School_B,True,True
90,Student_B,School_E,True,True
90,Student_C,School_D,True,True
90,Student_D,School_A,True,True
90,Student_E,School_C,True,True
91,Student_A,School_D,False,False
91,Student_B,School_E,False,False
91,Student_C,Unmatched,False,False
91,Student_D,School_A,False,False
91,Student_E,School_C,False,False
92,Student_A,School_B,True,True
92,Student_B,School_E,True,True
92,Student_C,School_D,True,True
92,Student_D,School_A,True,True
92,Student_E,School_C,True,True
93,Student_A,School_B,True,False
93,Student_B,School_C,True,False
93,Student_C,School_D,True,False
93,Student_D,School_A,True,False
93,Student_E,School_E,True,False
94,Student_A,School_B,True,True
94,Student_B,School_E,True,True
94,Student_C,School_D,True,True
94,Student_D,School_A,True,True
94,Student_E,School_C,True,True
95,Student_A,School_B,True,False
95,Student_B,School_C,True,False
95,Student_C,School_D,True,False
95,Student_D,School_A,True,False
95,Student_E,School_E,True,False
96,Student_A,School_B,False,False
96,Student_B,School_E,False,False
96,Student_C,School_D,False,False
96,Student_D,School_A,False,False
96,Student_E,Unmatched,False,False
97,Student_A,School_B,True,True
97,Student_B,School_E,True,True
97,Student_C,School_D,True,True
97,Student_D,School_A,True,True
97,Student_E,School_C,True,True
98,Student_A,School_B,True,False
98,Student_B,School_C,True,False
98,Student_C,School_D,True,False
98,Student_D,School_A,True,False
98,Student_E,School_E,True,False
99,Student_A,School_B,True,True
99,Student_B,School_E,True,True
99,Student_C,School_D,True,True
99,Student_D,School_A,True,True
99,Student_E,School_C,True,True
100,Student_A,School_E,False,False
100,Student_B,School_C,False,False
100,Student_C,School_D,False,False
100,Student_D,School_A,False,False
100,Student_E,Unmatched,False,False
