Trial,Agent,Matched_Partner,Stability,Efficiency
26,Seeker_C,Company_D,False,False
26,Seeker_D,Company_B,False,False
26,Seeker_E,Unmatched,False,False
27,Seeker_A,Company_B,False,False
27,Seeker_B,Company_A,False,False
27,Seeker_C,Company_D,False,False
27,Seeker_D,Company_C,False,False
27,Seeker_E,Company_E,False,False
28,Seeker_A,Company_E,False,False
28,Seeker_B,Company_C,False,False
28,Seeker_C,Company_D,False,False
28,Seeker_D,Company_B,False,False
28,Seeker_E,Unmatched,False,False
29,Seeker_A,Company_E,False,False
29,Seeker_B,Company_B,False,False
29,Seeker_C,Company_C,False,False
29,Seeker_D,Company_A,False,False
29,Seeker_E,Company_D,False,False
30,Seeker_A,Company_E,False,False
30,Seeker_B,Company_C,False,False
30,Seeker_C,Company_B,False,False
30,Seeker_D,Company_A,False,False
30,Seeker_E,Company_D,False,False
31,Seeker_A,Company_A,False,True
31,Seeker_B,Company_B,False,True
31,Seeker_C,Company_D,False,True
31,Seeker_D,Company_C,False,True
31,Seeker_E,Company_E,False,True
32,Seeker_A,Company_E,False,False
32,Seeker_B,Company_B,False,False
32,Seeker_C,Company_C,False,False
32,Seeker_D,Company_A,False,False
32,Seeker_E,Company_D,False,False
33,Seeker_A,Company_E,False,True
33,Seeker_B,Company_B,False,True
33,Seeker_C,Company_D,False,True
33,Seeker_D,Company_A,False,True
33,Seeker_E,Company_C,False,True
34,Seeker_A,Company_E,False,True
34,Seeker_B,Company_B,False,True
34,Seeker_C,Company_D,False,True
34,Seeker_D,Company_A,False,True
34,Seeker_E,Company_C,False,True
35,Seeker_A,Company_B,False,False
35,Seeker_B,Company_E,False,False
35,Seeker_C,Company_C,False,False
35,Seeker_D,Company_A,False,False
35,Seeker_E,Company_D,False,False
36,Seeker_A,Company_E,False,True
36,Seeker_B,Company_B,False,True
36,Seeker_C,Company_D,False,True
36,Seeker_D,Company_A,False,True
36,Seeker_E,Company_C,False,True
37,Seeker_A,Company_A,False,True
37,Seeker_B,Company_B,False,True
37,Seeker_C,Company_E,False,True
37,Seeker_D,Company_C,False,True
37,Seeker_E,Company_D,False,True
38,Seeker_A,Company_E,False,False
38,Seeker_B,Company_B,False,False
38,Seeker_C,Unmatched,False,False
38,Seeker_D,Company_C,False,False
38,Seeker_E,Company_D,False,False
39,Seeker_A,Company_B,False,True
39,Seeker_B,Company_E,False,True
39,Seeker_C,Company_D,False,True
39,Seeker_D,Company_A,False,True
39,Seeker_E,Company_C,False,True
40,Seeker_A,Company_D,False,False
40,Seeker_B,Company_A,False,False
40,Seeker_C,Company_B,False,False
40,Seeker_D,Company_C,False,False
40,Seeker_E,Company_E,False,False
41,Seeker_A,Company_C,False,False
41,Seeker_B,Company_B,False,False
41,Seeker_C,Company_D,False,False
41,Seeker_D,Company_A,False,False
41,Seeker_E,Company_E,False,False
42,Seeker_A,Company_E,False,False
42,Seeker_B,Company_B,False,False
42,Seeker_C,Unmatched,False,False
42,Seeker_D,Company_C,False,False
42,Seeker_E,Company_D,False,False
43,Seeker_A,Company_A,False,False
43,Seeker_B,Company_E,False,False
43,Seeker_C,Company_C,False,False
43,Seeker_D,Company_B,False,False
43,Seeker_E,Company_D,False,False
44,Seeker_A,Company_E,False,True
44,Seeker_B,Company_B,False,True
44,Seeker_C,Company_D,False,True
44,Seeker_D,Company_A,False,True
44,Seeker_E,Company_C,False,True
45,Seeker_A,Company_A,False,False
45,Seeker_B,Unmatched,False,False
45,Seeker_C,Company_B,False,False
45,Seeker_D,Company_C,False,False
45,Seeker_E,Company_E,False,False
46,Seeker_A,Company_E,False,True
46,Seeker_B,Company_A,False,True
46,Seeker_C,Company_D,False,True
46,Seeker_D,Company_C,False,True
46,Seeker_E,Company_B,False,True
47,Seeker_A,Company_A,False,True
47,Seeker_B,Company_B,False,True
47,Seeker_C,Company_E,False,True
47,Seeker_D,Company_C,False,True
47,Seeker_E,Company_D,False,True
48,Seeker_A,Company_E,False,True
48,Seeker_B,Company_B,False,True
48,Seeker_C,Company_D,False,True
48,Seeker_D,Company_A,False,True
48,Seeker_E,Company_C,False,True
49,Seeker_A,Company_E,False,False
49,Seeker_B,Company_C,False,False
49,Seeker_C,Company_D,False,False
49,Seeker_D,Company_B,False,False
49,Seeker_E,Company_A,False,False
50,Seeker_A,Company_E,False,False
50,Seeker_B,Company_A,False,False
50,Seeker_C,Company_D,False,False
50,Seeker_D,Company_B,False,False
50,Seeker_E,Company_C,False,False
51,Seeker_A,Company_A,False,True
51,Seeker_B,Company_B,False,True
51,Seeker_C,Company_E,False,True
51,Seeker_D,Company_C,False,True
51,Seeker_E,Company_D,False,True
52,Seeker_A,Company_B,False,False
52,Seeker_B,Company_E,False,False
52,Seeker_C,Company_C,False,False
52,Seeker_D,Company_A,False,False
52,Seeker_E,Company_D,False,False
53,Seeker_A,Company_E,False,False
53,Seeker_B,Company_B,False,False
53,Seeker_C,Company_D,False,False
53,Seeker_D,Company_C,False,False
53,Seeker_E,Unmatched,False,False
54,Seeker_A,Company_A,False,True
54,Seeker_B,Company_B,False,True
54,Seeker_C,Company_D,False,True
54,Seeker_D,Company_C,False,True
54,Seeker_E,Company_E,False,True
55,Seeker_A,Company_A,False,False
55,Seeker_B,Company_D,False,False
55,Seeker_C,Company_E,False,False
55,Seeker_D,Company_C,False,False
55,Seeker_E,Unmatched,False,False
56,Seeker_A,Company_B,False,False
56,Seeker_B,Company_E,False,False
56,Seeker_C,Company_D,False,False
56,Seeker_D,Company_A,False,False
56,Seeker_E,Unmatched,False,False
57,Seeker_A,Company_B,False,True
57,Seeker_B,Company_E,False,True
57,Seeker_C,Company_D,False,True
57,Seeker_D,Company_A,False,True
57,Seeker_E,Company_C,False,True
58,Seeker_A,Company_B,False,False
58,Seeker_B,Company_E,False,False
58,Seeker_C,Company_C,False,False
58,Seeker_D,Company_A,False,False
58,Seeker_E,Company_D,False,False
59,Seeker_A,Company_B,False,False
59,Seeker_B,Company_E,False,False
59,Seeker_C,Unmatched,False,False
59,Seeker_D,Company_C,False,False
59,Seeker_E,Company_D,False,False
60,Seeker_A,Unmatched,False,False
60,Seeker_B,Company_B,False,False
60,Seeker_C,Company_D,False,False
60,Seeker_D,Company_A,False,False
60,Seeker_E,Company_E,False,False
61,Seeker_A,Company_E,False,False
61,Seeker_B,Company_A,False,False
61,Seeker_C,Company_D,False,False
61,Seeker_D,Company_B,False,False
61,Seeker_E,Company_C,False,False
62,Seeker_A,Company_A,False,True
62,Seeker_B,Company_B,False,True
62,Seeker_C,Company_D,False,True
62,Seeker_D,Company_C,False,True
62,Seeker_E,Company_E,False,True
63,Seeker_A,Company_A,False,False
63,Seeker_B,Company_E,False,False
63,Seeker_C,Company_C,False,False
63,Seeker_D,Company_B,False,False
63,Seeker_E,Company_D,False,False
64,Seeker_A,Company_B,False,False
64,Seeker_B,Company_A,False,False
64,Seeker_C,Company_D,False,False
64,Seeker_D,Company_C,False,False
64,Seeker_E,Unmatched,False,False
65,Seeker_A,Unmatched,False,False
65,Seeker_B,Company_B,False,False
65,Seeker_C,Company_C,False,False
65,Seeker_D,Company_A,False,False
65,Seeker_E,Company_E,False,False
66,Seeker_A,Company_E,False,True
66,Seeker_B,Company_B,False,True
66,Seeker_C,Company_D,False,True
66,Seeker_D,Company_A,False,True
66,Seeker_E,Company_C,False,True
67,Seeker_A,Company_E,False,True
67,Seeker_B,Company_B,False,True
67,Seeker_C,Company_D,False,True
67,Seeker_D,Company_A,False,True
67,Seeker_E,Company_C,False,True
68,Seeker_A,Company_E,False,False
68,Seeker_B,Company_B,False,False
68,Seeker_C,Company_D,False,False
68,Seeker_D,Company_A,False,False
68,Seeker_E,Unmatched,False,False
69,Seeker_A,Company_E,False,False
69,Seeker_B,Company_A,False,False
69,Seeker_C,Company_D,False,False
69,Seeker_D,Company_B,False,False
69,Seeker_E,Company_C,False,False
70,Seeker_A,Company_A,False,False
70,Seeker_B,Company_B,False,False
70,Seeker_C,Company_C,False,False
70,Seeker_D,Company_E,False,False
70,Seeker_E,Company_D,False,False
71,Seeker_A,Company_A,False,False
71,Seeker_B,Unmatched,False,False
71,Seeker_C,Company_E,False,False
71,Seeker_D,Company_B,False,False
71,Seeker_E,Company_C,False,False
72,Seeker_A,Company_C,False,False
72,Seeker_B,Company_A,False,False
72,Seeker_C,Company_E,False,False
72,Seeker_D,Company_B,False,False
72,Seeker_E,Company_D,False,False
73,Seeker_A,Company_A,False,True
73,Seeker_B,Company_E,False,True
73,Seeker_C,Company_D,False,True
73,Seeker_D,Company_B,False,True
73,Seeker_E,Company_C,False,True
74,Seeker_A,Company_A,False,True
74,Seeker_B,Company_E,False,True
74,Seeker_C,Company_D,False,True
74,Seeker_D,Company_B,False,True
74,Seeker_E,Company_C,False,True
75,Seeker_A,Company_E,False,False
75,Seeker_B,Company_B,False,False
75,Seeker_C,Company_C,False,False
75,Seeker_D,Company_A,False,False
75,Seeker_E,Company_D,False,False
76,Seeker_A,Company_E,False,True
76,Seeker_B,Company_B,False,True
76,Seeker_C,Company_D,False,True
76,Seeker_D,Company_A,False,True
76,Seeker_E,Company_C,False,True
77,Seeker_A,Company_E,False,False
77,Seeker_B,Company_C,False,False
77,Seeker_C,Company_D,False,False
77,Seeker_D,Company_B,False,False
77,Seeker_E,Company_A,False,False
78,Seeker_A,Company_C,False,False
78,Seeker_B,Company_A,False,False
78,Seeker_C,Company_D,False,False
78,Seeker_D,Company_B,False,False
78,Seeker_E,Company_E,False,False
79,Seeker_A,Company_E,False,False
79,Seeker_B,Company_A,False,False
79,Seeker_C,Company_D,False,False
79,Seeker_D,Company_C,False,False
79,Seeker_E,Unmatched,False,False
80,Seeker_A,Company_A,False,True
80,Seeker_B,Company_B,False,True
80,Seeker_C,Company_D,False,True
80,Seeker_D,Company_E,False,True
80,Seeker_E,Company_C,False,True
81,Seeker_A,Company_E,False,False
81,Seeker_B,Company_A,False,False
81,Seeker_C,Company_D,False,False
81,Seeker_D,Company_B,False,False
81,Seeker_E,Company_C,False,False
82,Seeker_A,Company_E,False,False
82,Seeker_B,Company_A,False,False
82,Seeker_C,Company_B,False,False
82,Seeker_D,Company_C,False,False
82,Seeker_E,Company_D,False,False
83,Seeker_A,Company_A,False,True
83,Seeker_B,Company_B,False,True
83,Seeker_C,Company_D,False,True
83,Seeker_D,Company_C,False,True
83,Seeker_E,Company_E,False,True
84,Seeker_A,Company_A,False,False
84,Seeker_B,Unmatched,False,False
84,Seeker_C,Company_D,False,False
84,Seeker_D,Company_B,False,False
84,Seeker_E,Company_C,False,False
85,Seeker_A,Company_A,False,True
85,Seeker_B,Company_B,False,True
85,Seeker_C,Company_D,False,True
85,Seeker_D,Company_C,False,True
85,Seeker_E,Company_E,False,True
86,Seeker_A,Unmatched,False,False
86,Seeker_B,Company_B,False,False
86,Seeker_C,Company_C,False,False
86,Seeker_D,Company_A,False,False
86,Seeker_E,Company_E,False,False
87,Seeker_A,Company_A,False,False
87,Seeker_B,Unmatched,False,False
87,Seeker_C,Company_C,False,False
87,Seeker_D,Company_B,False,False
87,Seeker_E,Company_E,False,False
88,Seeker_A,Company_A,False,True
88,Seeker_B,Company_B,False,True
88,Seeker_C,Company_D,False,True
88,Seeker_D,Company_E,False,True
88,Seeker_E,Company_C,False,True
89,Seeker_A,Company_E,False,False
89,Seeker_B,Company_B,False,False
89,Seeker_C,Company_C,False,False
89,Seeker_D,Company_A,False,False
89,Seeker_E,Company_D,False,False
90,Seeker_A,Company_A,False,False
90,Seeker_B,Company_E,False,False
90,Seeker_C,Company_D,False,False
90,Seeker_D,Company_B,False,False
90,Seeker_E,Unmatched,False,False
91,Seeker_A,Company_E,False,False
91,Seeker_B,Company_D,False,False
91,Seeker_C,Company_C,False,False
91,Seeker_D,Company_B,False,False
91,Seeker_E,Company_A,False,False
92,Seeker_A,Company_A,False,False
92,Seeker_B,Company_C,False,False
92,Seeker_C,Company_D,False,False
92,Seeker_D,Company_B,False,False
92,Seeker_E,Company_E,False,False
93,Seeker_A,Company_E,False,False
93,Seeker_B,Company_A,False,False
93,Seeker_C,Unmatched,False,False
93,Seeker_D,Company_C,False,False
93,Seeker_E,Company_D,False,False
94,Seeker_A,Company_A,False,False
94,Seeker_B,Company_E,False,False
94,Seeker_C,Company_D,False,False
94,Seeker_D,Company_C,False,False
94,Seeker_E,Unmatched,False,False
95,Seeker_A,Company_E,False,True
95,Seeker_B,Company_B,False,True
95,Seeker_C,Company_D,False,True
95,Seeker_D,Company_A,False,True
95,Seeker_E,Company_C,False,True
96,Seeker_A,Company_A,False,True
96,Seeker_B,Company_B,False,True
96,Seeker_C,Company_D,False,True
96,Seeker_D,Company_C,False,True
96,Seeker_E,Company_E,False,True
97,Seeker_A,Company_A,False,True
97,Seeker_B,Company_B,False,True
97,Seeker_C,Company_D,False,True
97,Seeker_D,Company_C,False,True
97,Seeker_E,Company_E,False,True
98,Seeker_A,Company_B,False,False
98,Seeker_B,Company_E,False,False
98,Seeker_C,Unmatched,False,False
98,Seeker_D,Company_C,False,False
98,Seeker_E,Company_D,False,False
99,Seeker_A,Company_B,False,False
99,Seeker_B,Company_A,False,False
99,Seeker_C,Company_D,False,False
99,Seeker_D,Company_C,False,False
99,Seeker_E,Company_E,False,False
100,Seeker_A,Company_A,False,False
100,Seeker_B,Company_E,False,False
100,Seeker_C,Company_B,False,False
100,Seeker_D,Company_C,False,False
100,Seeker_E,Company_D,False,False
